source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
4117967643672090368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118192489485330048,3694.6,3.7,1.014,0.019,0.1516,0.0086,0.1634,0.0064,0.0297,0.0038,0.0466,0.0074,0.2408,0.0086,0.0731,0.0071,0.0313,0.0093,,,-0.0287,0.0107,-0.1639,0.0102,,,,,0.0459,0.0088,,
4121000646472323072,3919.2,5.6,0.812,0.031,-0.8975,0.011,-0.8981,0.0095,0.2223,0.0083,-0.057,0.0149,0.1816,0.0169,0.2474,0.0124,0.3337,0.0163,-0.1196,0.0232,0.217,0.017,0.1329,0.0203,,,,,0.0854,0.0173,,
4121224637598286464,3950.5,26.4,0.47,0.326,-0.8343,0.0429,-1.0037,0.0683,0.2502,0.1169,-0.4984,0.0811,0.7656,0.1086,0.5343,0.0978,0.376,0.0939,-0.8972,0.0728,-0.4127,0.0783,-0.0646,0.0877,,,,,0.0031,0.0556,,
4123171799615876224,3672.7,3.6,1.052,0.018,0.196,0.0085,0.2033,0.0063,0.0162,0.0037,0.0365,0.0072,0.121,0.0083,0.057,0.0069,-0.0039,0.0091,,,-0.0474,0.0104,-0.0839,0.0099,,,,,0.0263,0.0085,,
4124324362690877824,4049.6,6.9,1.08,0.033,-0.872,0.012,-0.8666,0.0104,0.2848,0.0094,-0.0341,0.0175,0.1342,0.0196,0.3203,0.0149,0.3757,0.018,0.096,0.0269,0.2171,0.0193,0.2064,0.0232,0.0925,0.024,-0.1377,0.0248,0.1053,0.02,,
4124329757169543936,4358.6,29.3,1.714,0.197,-0.2393,0.0262,-0.2709,0.0519,0.2292,0.0613,0.015,0.0567,0.3144,0.0651,0.2685,0.0574,0.3073,0.057,0.314,0.0598,0.166,0.0594,-0.0349,0.0617,0.3045,0.067,-0.0368,0.0366,0.0219,0.0351,-0.439,0.1293
4124389817989534208,4371.0,27.7,1.43,0.214,-0.8651,0.0271,-0.8938,0.0486,0.2632,0.0625,-0.0371,0.063,0.1258,0.0858,0.383,0.0604,0.3183,0.0592,0.0947,0.0667,0.2858,0.0616,0.1343,0.0714,0.0565,0.0748,-0.1583,0.0553,-0.044,0.0514,-0.0586,0.1383
4126296100579469056,4274.4,12.4,1.222,0.05,-1.1622,0.0176,-1.1664,0.0159,0.2701,0.0165,-0.2122,0.0356,0.2228,0.0363,0.3099,0.0295,0.3005,0.0292,0.0233,0.044,0.2697,0.0323,0.2825,0.0437,-0.0104,0.0439,-0.2507,0.0447,0.0077,0.0381,-0.0474,0.0815
4126420414119842048,4484.8,13.3,1.411,0.05,-1.33,0.0159,-1.3302,0.015,0.325,0.0176,-0.2227,0.0414,0.3289,0.0412,0.3821,0.0354,0.305,0.0295,-0.0412,0.0392,0.3346,0.0318,0.3001,0.0447,0.1204,0.0461,-0.323,0.0456,-0.0154,0.0376,-0.0376,0.0891
4130483728044349696,3890.7,5.3,0.955,0.029,-0.7732,0.0107,-0.7768,0.0091,0.3177,0.0076,0.1141,0.0135,0.091,0.0155,0.349,0.0116,0.3455,0.0152,0.0212,0.0227,0.1685,0.0161,0.1994,0.0187,,,,,0.1478,0.016,,
4130585845186285696,3712.4,4.6,0.623,0.024,-0.2561,0.0105,-0.2262,0.0082,0.14,0.0055,0.0494,0.0102,0.1672,0.0117,0.2124,0.0094,0.2943,0.0125,,,0.0636,0.014,0.0743,0.0145,,,,,0.013,0.0127,,
4130725139563049088,4949.1,15.6,2.534,0.036,-0.4614,0.0115,-0.4465,0.0101,0.249,0.0106,0.1462,0.0282,0.1326,0.0311,0.3014,0.0387,0.2793,0.0191,0.2772,0.0331,0.2709,0.0236,0.1207,0.0266,0.2209,0.0388,-0.1044,0.027,0.0581,0.0232,-0.0889,0.1368
4134401318029865984,3855.1,4.3,1.127,0.02,-0.0394,0.0087,-0.0199,0.0067,0.0725,0.0044,0.0489,0.0083,0.1712,0.0098,0.1224,0.008,0.124,0.0102,0.0723,0.0196,0.0164,0.0116,-0.0275,0.0114,,,,,-0.0578,0.0099,,
4134602601674148352,3855.2,4.5,1.116,0.023,-0.2499,0.0092,-0.2433,0.0073,0.2723,0.0052,0.1912,0.0095,0.1755,0.0112,0.3154,0.0089,0.2887,0.0114,0.1649,0.0205,0.1874,0.0128,0.0627,0.0132,,,,,0.0502,0.0114,,
4137879043256821376,4251.3,6.2,1.541,0.025,-0.458,0.009,-0.4473,0.0076,0.2758,0.0064,0.079,0.0123,0.3947,0.0147,0.3222,0.012,0.3398,0.0128,0.3115,0.0207,0.2354,0.0144,0.1593,0.0155,0.1882,0.0184,-0.0871,0.0166,0.0985,0.0132,-0.1513,0.0404
4138318676111337600,4333.5,8.4,1.63,0.031,-0.5328,0.0112,-0.5243,0.0095,0.3015,0.0084,0.071,0.017,0.1136,0.0196,0.3576,0.0167,0.3441,0.0164,0.2835,0.0278,0.3101,0.0188,0.1703,0.0211,0.1806,0.0251,-0.1426,0.0222,0.1099,0.0185,-0.1523,0.0582
4138335134426278144,4007.4,5.6,1.184,0.028,-0.6526,0.0101,-0.6504,0.0085,0.303,0.0071,0.1308,0.0129,0.135,0.015,0.3361,0.0115,0.3676,0.0142,0.2007,0.022,0.2368,0.0154,0.1555,0.0174,0.2109,0.0186,-0.0955,0.0187,0.0912,0.0148,,
4138358395969702272,4504.1,9.9,2.135,0.034,-0.6553,0.0114,-0.6474,0.01,0.2877,0.0096,0.0655,0.0208,0.006,0.0234,0.3485,0.0213,0.3671,0.0179,0.3313,0.0288,0.2495,0.0206,0.1951,0.0239,0.1067,0.029,-0.2179,0.0249,0.0802,0.0207,-0.1507,0.071
4163409600171990528,4823.0,12.6,2.422,0.036,-0.8319,0.0108,-0.829,0.0099,0.2348,0.0113,0.0859,0.0285,-0.0492,0.0308,0.3959,0.0327,0.2676,0.0195,0.2248,0.0278,0.2118,0.0221,0.1697,0.027,0.0473,0.0349,-0.1754,0.0279,0.0603,0.0226,-0.2471,0.0959
4179691786828215424,4537.8,16.5,1.79,0.051,-0.673,0.018,-0.6667,0.0155,0.2833,0.015,0.0214,0.0352,0.103,0.0369,0.3657,0.0364,0.3313,0.0276,0.2763,0.0523,0.2999,0.0338,0.2027,0.0413,0.0748,0.0494,-0.2458,0.0413,0.1025,0.0376,-0.0896,0.1318
4184188475847132032,3781.8,5.0,0.851,0.029,-0.7842,0.011,-0.7873,0.0093,0.2915,0.0075,0.1365,0.0132,0.0987,0.015,0.3059,0.0112,0.3324,0.0153,,,0.2039,0.0161,0.121,0.0186,,,,,0.1101,0.016,,
4185659867232147712,4239.3,8.5,1.148,0.033,-0.607,0.0123,-0.5792,0.0104,0.2085,0.0091,0.0876,0.0181,0.3154,0.0205,0.2609,0.017,0.3449,0.0178,0.3047,0.0305,0.1742,0.0203,0.2057,0.0232,0.1141,0.0265,-0.0872,0.0243,0.0444,0.0205,0.5415,0.0577
4202063343794630016,4726.8,12.1,2.384,0.031,-0.2021,0.0111,-0.2089,0.0093,0.2327,0.0084,0.1824,0.0196,0.1948,0.0227,0.2965,0.0247,0.2668,0.0162,0.314,0.0313,0.1837,0.0203,0.0889,0.0214,0.1001,0.0304,-0.0882,0.022,0.08,0.0191,-0.5339,0.1021
4299049065427415552,4468.4,13.8,1.464,0.05,-1.1791,0.0166,-1.1916,0.0153,0.3172,0.017,-0.234,0.0397,0.2104,0.0399,0.3881,0.035,0.3779,0.0293,0.0584,0.0422,0.3016,0.0324,0.3101,0.0442,-0.0179,0.0467,-0.3397,0.045,-0.0217,0.038,-0.175,0.0952
4327356954346884608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327357847700089472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330303336272711808,4559.3,14.7,1.942,0.045,-0.8254,0.016,-0.8258,0.0142,0.31,0.0145,0.0514,0.0341,0.0945,0.0357,0.3909,0.0343,0.3405,0.026,0.3374,0.0438,0.3445,0.0306,0.2202,0.0384,0.0966,0.0449,-0.294,0.0388,0.0254,0.0339,-0.1383,0.1115
4331507301504665344,4217.9,6.9,1.534,0.028,-0.5042,0.0102,-0.4909,0.0086,0.1743,0.0073,0.0626,0.014,0.1603,0.0164,0.2194,0.0134,0.2243,0.0145,0.1994,0.024,0.1395,0.0163,0.0761,0.0179,0.0974,0.0209,-0.0737,0.0191,0.0467,0.0156,-0.0896,0.0451
4342843713070189184,4486.4,11.8,2.08,0.038,-0.5973,0.0137,-0.6019,0.0118,0.305,0.0111,0.0877,0.0243,0.0824,0.0268,0.3455,0.025,0.3785,0.0208,0.3157,0.0365,0.2564,0.0246,0.2053,0.0287,0.1831,0.0347,-0.1454,0.0295,0.1119,0.0255,-0.0544,0.0884
4358351396859603200,4360.7,7.3,1.628,0.03,-0.8009,0.0097,-0.8038,0.0086,0.313,0.0084,0.0362,0.0169,0.1158,0.0194,0.3584,0.0158,0.3639,0.0157,0.2561,0.022,0.2796,0.0169,0.2176,0.0199,0.1208,0.0227,-0.1911,0.0213,0.0526,0.0167,-0.1706,0.0466
4365618545948292992,3732.3,4.5,0.824,0.026,-0.5434,0.0103,-0.5332,0.0084,0.2903,0.0062,0.19,0.011,0.1498,0.0127,0.3328,0.0098,0.3045,0.0133,,,0.1912,0.0144,0.0847,0.0157,,,,,0.0741,0.0136,,
4371141912550404224,4442.3,10.3,1.743,0.035,-0.5536,0.0125,-0.5501,0.0107,0.2823,0.0098,0.0366,0.0208,0.116,0.0234,0.3399,0.0212,0.3317,0.0186,0.3103,0.0324,0.285,0.0219,0.1396,0.025,0.0772,0.0303,-0.1634,0.0259,0.0752,0.0221,-0.2053,0.0755
4379470747487151872,4374.6,8.9,1.217,0.04,-1.3369,0.0119,-1.349,0.0113,0.2356,0.013,-0.4197,0.0278,0.2464,0.0292,0.285,0.0228,0.246,0.0222,-0.2117,0.0262,0.2501,0.0226,0.2352,0.0307,-0.1346,0.0312,-0.285,0.0325,0.0005,0.0251,-0.137,0.0534
4414911168344210304,4149.2,6.9,0.946,0.035,-1.1521,0.0113,-1.1567,0.0102,0.2897,0.0104,-0.2345,0.02,0.2731,0.022,0.3346,0.0162,0.2917,0.0189,0.0461,0.024,0.3072,0.0194,0.2328,0.0248,0.0535,0.0248,-0.1993,0.0266,0.0598,0.0206,-0.1279,0.0397
4419067425376547456,4629.6,11.4,1.902,0.039,-0.9859,0.012,-1.0131,0.011,0.3422,0.0124,0.0193,0.0291,0.1543,0.0309,0.5172,0.0287,0.3317,0.0215,0.236,0.0294,0.3485,0.0236,0.257,0.03,0.1292,0.035,-0.3368,0.0312,0.0313,0.0252,0.2025,0.08
4419952910193886848,5076.4,27.0,2.665,0.079,-1.9824,0.0188,-2.1094,0.0206,0.3336,0.0367,0.7441,0.1383,1.0519,0.11,0.7088,0.1284,0.2751,0.0516,-0.4165,0.0483,0.1796,0.0519,-0.8393,0.0933,0.2494,0.0957,-0.3511,0.0886,0.2171,0.0709,-0.3007,0.1964
4421562079825541888,4407.5,9.9,0.904,0.049,-1.8582,0.0132,-1.8829,0.0133,0.2542,0.0182,-0.5778,0.0421,0.2747,0.0407,0.3163,0.0301,0.2497,0.0287,-0.2674,0.0272,0.2369,0.0271,-0.0147,0.0424,-0.199,0.0386,,,-0.0045,0.0332,-0.0751,0.0549
4425604984078003712,5131.6,20.9,2.459,0.044,-0.7698,0.0129,-0.7644,0.012,0.2738,0.0147,0.132,0.0459,0.1594,0.0465,0.3927,0.0649,0.3029,0.0246,0.2512,0.0382,0.2895,0.03,0.1551,0.0371,0.0757,0.0535,-0.1049,0.0368,0.0144,0.0315,-0.0236,0.1888
4426687453275985664,4846.5,21.2,2.55,0.052,-0.8439,0.0174,-0.8472,0.0158,0.3248,0.0178,0.0162,0.0495,-0.0607,0.0491,0.6892,0.0576,0.3441,0.0305,0.1651,0.0518,0.3102,0.0373,0.2911,0.048,0.1481,0.0608,-0.2576,0.0472,0.1012,0.0422,0.292,0.1812
4426729509595939968,5150.2,20.6,2.315,0.045,-0.9276,0.0126,-0.9364,0.012,0.3392,0.0157,0.0345,0.0502,0.3365,0.0498,0.5622,0.0684,0.3145,0.0255,0.1584,0.0361,0.3774,0.0301,0.2351,0.0388,-0.4296,0.0543,-0.2261,0.0385,0.0787,0.0323,-0.9578,0.1798
4447536220962154368,4840.2,20.0,2.425,0.05,-0.8733,0.0165,-0.8862,0.0151,0.131,0.0172,-0.0401,0.0475,-0.1101,0.0474,0.1328,0.0546,0.116,0.0294,0.0157,0.0482,0.0745,0.0354,0.199,0.0458,-0.0188,0.0576,-0.3867,0.0453,-0.0394,0.0399,,
4449881101308578048,5194.7,20.2,2.143,0.047,-1.1885,0.012,-1.168,0.0119,0.3627,0.0169,0.0114,0.0567,0.3563,0.0546,0.4965,0.0743,0.2672,0.0266,0.2121,0.0328,0.4251,0.0299,0.1843,0.0407,-0.1768,0.0551,-0.3623,0.0405,0.0619,0.0328,0.0581,0.1688
4449956280416204928,5057.2,23.2,2.273,0.048,-0.8118,0.0146,-0.825,0.0135,0.2692,0.0164,0.0801,0.0502,0.1938,0.0499,0.2651,0.0667,0.3182,0.0274,0.1541,0.0435,0.2247,0.0334,0.1267,0.0424,0.1788,0.0585,-0.3468,0.0418,0.0737,0.0364,0.0526,0.1958
4455037707763503744,4063.5,7.4,1.271,0.033,-0.608,0.0126,-0.6125,0.0105,0.3196,0.0088,0.1021,0.0167,0.1402,0.0189,0.3613,0.015,0.3751,0.0176,0.2121,0.03,0.2347,0.0198,0.1875,0.0226,0.2503,0.0245,-0.0947,0.0238,0.1222,0.02,-0.152,0.0474
4475151241476643584,4214.5,10.0,1.487,0.035,-0.3507,0.0146,-0.3448,0.0118,0.2145,0.0094,0.0869,0.0191,0.2484,0.0216,0.2497,0.0188,0.2471,0.0193,0.208,0.0392,0.1697,0.0233,0.0598,0.0257,0.0665,0.0302,-0.0305,0.0264,0.054,0.0235,-0.1796,0.0734
4563053867514281728,4237.6,6.7,1.743,0.027,-0.4193,0.0097,-0.4209,0.0081,0.2879,0.0068,0.1215,0.0131,0.1588,0.0155,0.319,0.0127,0.3429,0.0136,0.2907,0.0229,0.1989,0.0154,0.1584,0.0167,0.1961,0.0198,-0.1068,0.0177,0.0737,0.0144,-0.2809,0.0441
4565406719318418048,4465.5,7.3,2.156,0.026,-0.3669,0.0088,-0.3736,0.0074,0.2569,0.0066,0.1238,0.0134,0.1879,0.016,0.294,0.0143,0.293,0.0129,0.2615,0.0212,0.2034,0.0148,0.1273,0.0157,0.1454,0.0201,-0.1168,0.0167,0.0918,0.0135,-0.2135,0.0517
4566500664668745984,4905.8,10.3,2.306,0.029,-0.6165,0.0081,-0.6132,0.0074,0.2988,0.0081,0.0561,0.0203,0.1146,0.0233,0.472,0.0258,0.3527,0.0145,0.2597,0.0203,0.267,0.0164,0.1493,0.0185,0.0755,0.0261,-0.2431,0.0195,0.0523,0.0153,-0.2579,0.0792
4568767067372080768,4560.5,8.4,2.016,0.031,-0.8355,0.0094,-0.8365,0.0085,0.3216,0.0089,-0.0028,0.0193,0.0524,0.0219,0.4034,0.0193,0.3759,0.0161,0.2541,0.0218,0.2953,0.0174,0.2496,0.0207,0.1267,0.0249,-0.2415,0.0221,0.0142,0.0173,0.0938,0.0565
4570330366747924864,4803.5,20.0,2.353,0.053,-0.9729,0.0173,-0.978,0.0159,0.336,0.0184,-0.034,0.0504,0.0452,0.0496,0.483,0.0553,0.3284,0.0311,0.2514,0.0497,0.3884,0.037,0.2874,0.049,0.1088,0.0596,-0.3911,0.0484,0.0201,0.0426,0.0203,0.1633
4574214529012009344,3770.8,5.6,0.595,0.036,-1.2431,0.0127,-1.2744,0.0113,0.1565,0.0106,-0.1084,0.0183,0.143,0.0201,0.1313,0.014,0.2456,0.0199,,,0.1856,0.0199,0.1716,0.0258,,,,,0.0997,0.0217,,
4617514155905705472,5023.0,13.8,2.527,0.034,-0.6592,0.0096,-0.65,0.0088,0.3075,0.0101,0.2089,0.0278,0.1341,0.0305,0.5704,0.0378,0.3749,0.0176,0.261,0.0257,0.2881,0.0205,0.1824,0.0239,0.1035,0.0345,-0.1152,0.0246,0.1091,0.02,-0.3542,0.114
4625080440875655424,4601.5,9.6,2.621,0.029,-0.2939,0.01,-0.2816,0.0084,0.2721,0.0075,0.162,0.0164,0.1716,0.0193,0.3189,0.0189,0.3549,0.0147,0.2773,0.0264,0.2308,0.0176,0.1922,0.0187,0.1809,0.0251,-0.1423,0.0195,0.0878,0.0164,-0.1846,0.0742
4626760808176876032,4980.0,10.9,2.346,0.029,-0.6155,0.008,-0.6257,0.0073,0.2791,0.0083,-0.0749,0.0216,0.4344,0.0246,0.5127,0.0287,0.2009,0.0146,0.4056,0.0202,0.2798,0.0166,0.2245,0.0189,0.1474,0.0272,-0.195,0.0198,0.029,0.0155,-0.2676,0.0859
4638385978977693056,4420.4,7.4,1.611,0.029,-0.6664,0.0093,-0.6907,0.0082,0.0754,0.0079,-0.2917,0.016,-0.0504,0.0185,0.1127,0.0156,0.0403,0.0148,-0.2507,0.0214,0.0431,0.0162,0.0476,0.0185,-0.1722,0.022,-0.249,0.0198,-0.1317,0.0156,-0.1105,0.0487
4648712626552466944,4104.6,6.4,1.261,0.029,-0.5711,0.0106,-0.5681,0.0089,0.3118,0.0074,0.1,0.014,0.2518,0.0163,0.361,0.0128,0.4033,0.0149,0.203,0.0243,0.25,0.0166,0.1786,0.0185,0.2084,0.0206,-0.0892,0.0197,0.1015,0.016,-0.2661,0.0403
4648758458139541632,4878.8,17.1,2.192,0.048,-1.1519,0.014,-1.1643,0.0134,0.2445,0.017,-0.2265,0.0478,-0.1829,0.0616,0.4866,0.0519,0.2603,0.0277,-0.19,0.0372,0.2455,0.0311,0.2063,0.0423,0.1491,0.0512,-0.4158,0.0425,-0.1191,0.0352,-0.1367,0.1318
4650154155016136960,4533.5,15.6,1.307,0.056,-1.3971,0.0178,-1.4204,0.0169,0.2265,0.0206,-0.536,0.0511,0.1967,0.0569,0.3107,0.0435,0.2077,0.0339,-0.231,0.0451,0.1784,0.0367,0.2869,0.0536,-0.0212,0.0546,-0.271,0.0539,-0.007,0.0451,-0.1777,0.1063
4653222750226437632,4436.4,7.8,1.582,0.031,-0.8503,0.0097,-0.8605,0.0087,0.1893,0.0089,-0.2096,0.0184,0.1132,0.0209,0.2448,0.0174,0.2101,0.0162,-0.0923,0.0222,0.1679,0.0174,0.1601,0.0208,-0.0986,0.024,-0.2428,0.0222,-0.0416,0.0174,-0.0506,0.0504
4655196236159134848,4357.1,8.1,1.683,0.031,-0.674,0.0107,-0.6685,0.0093,0.2851,0.0087,0.0762,0.0176,0.0447,0.0201,0.3344,0.0169,0.2997,0.0165,0.3163,0.0256,0.2878,0.0184,0.1978,0.0212,0.174,0.0247,-0.2111,0.0224,0.0669,0.0182,-0.1995,0.0545
4657228962644536192,4517.4,14.6,1.504,0.05,-1.0753,0.0168,-1.1035,0.0153,0.192,0.0169,-0.3952,0.0399,0.0618,0.0403,0.2734,0.0368,0.1637,0.0291,-0.2194,0.0439,0.1691,0.0329,0.1559,0.0441,-0.1216,0.0481,-0.3392,0.0447,-0.1269,0.0382,-0.2347,0.1047
4657737589807542272,4017.1,5.4,0.59,0.026,-0.5392,0.0096,-0.51,0.008,-0.0545,0.0064,-0.2175,0.0118,0.3015,0.0138,-0.0212,0.0107,-0.0463,0.0132,-0.4458,0.0213,-0.1138,0.0145,0.0357,0.0158,-0.1253,0.0175,-0.0108,0.017,-0.1003,0.0136,,
4659160426568479488,4211.6,9.6,1.121,0.043,-1.1302,0.0145,-1.1538,0.0131,0.2102,0.0135,-0.3868,0.0274,0.2053,0.029,0.238,0.0225,0.1704,0.0241,-0.214,0.0339,0.235,0.0258,0.1547,0.034,-0.0305,0.0341,-0.2832,0.0356,-0.0399,0.0291,-0.2226,0.0593
4659970423040449024,4093.3,7.3,2.112,0.031,-0.6946,0.0121,-0.5518,0.01,0.0122,0.0083,0.2134,0.0158,0.1382,0.0181,0.1556,0.0145,0.1886,0.0167,-0.2906,0.0288,0.1462,0.0189,0.0438,0.0213,0.0879,0.0235,0.08,0.0224,0.1018,0.0188,0.6115,0.0472
4661529152583950592,4511.5,10.0,1.041,0.045,-1.6225,0.012,-1.6486,0.0119,0.2439,0.0157,-0.7992,0.0369,0.207,0.053,0.3053,0.0293,0.1805,0.0253,-0.3229,0.0258,0.2305,0.0247,0.0395,0.0363,-0.1008,0.0359,-0.439,0.0383,0.0064,0.0288,-0.3777,0.059
4662597225031152768,4705.9,12.5,1.302,0.048,-1.5646,0.0126,-1.5944,0.0126,0.2584,0.0173,-0.6834,0.045,-0.012,0.0883,0.3502,0.0394,0.2096,0.0274,-0.4197,0.0289,0.2253,0.0275,-0.0412,0.0407,-0.1139,0.0427,,,0.063,0.0323,-0.4752,0.0808
4663596097016191616,4216.4,9.7,1.157,0.039,-0.8296,0.0144,-0.8511,0.0125,0.1304,0.0117,-0.3683,0.0236,0.0383,0.0257,0.1616,0.0208,0.1392,0.022,-0.2772,0.0354,0.071,0.0246,0.0941,0.0302,-0.0851,0.0323,-0.278,0.0315,-0.0251,0.0266,-0.0379,0.0637
4665621874133566592,4469.8,10.9,0.806,0.055,-2.063,0.0138,-2.0969,0.0144,0.3225,0.0214,-1.0707,0.0608,0.4114,0.0844,0.368,0.0363,0.3383,0.0326,-0.3359,0.0283,0.2704,0.0299,0.1194,0.0497,-0.0489,0.0438,,,-0.2189,0.0382,,
4665953175026835584,4102.6,8.6,0.536,0.049,-1.7541,0.0148,-1.7959,0.0144,0.1453,0.0174,-0.6836,0.0352,0.3043,0.035,0.1607,0.0238,0.0909,0.0288,-0.3871,0.0303,0.138,0.0276,-0.0456,0.042,-0.2833,0.0359,-0.248,0.0445,0.0379,0.0341,,
4668788914299239680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676345587134464384,4892.9,12.6,3.039,0.031,-0.3354,0.0098,-0.342,0.0085,0.1187,0.0086,0.0237,0.0213,0.094,0.0245,0.2204,0.0289,0.1487,0.0158,0.1021,0.0271,0.1071,0.0192,0.0752,0.0208,0.1088,0.0306,-0.1014,0.0215,0.0094,0.018,-0.0378,0.1062
4678305810207644032,4841.2,22.0,2.057,0.056,-0.9347,0.017,-0.9549,0.0157,0.188,0.0183,-0.3844,0.0558,0.0298,0.0633,0.404,0.0575,0.1363,0.0308,-0.3377,0.0495,0.1977,0.0369,0.1789,0.0486,0.0997,0.0602,-0.2961,0.048,-0.0388,0.0422,-0.3916,0.1704
4685853472213004416,4266.9,9.0,1.061,0.042,-1.2785,0.0132,-1.3044,0.0123,0.2265,0.0135,-0.4559,0.0278,0.2436,0.0292,0.2561,0.0223,0.1402,0.0234,-0.2561,0.0295,0.2737,0.0242,0.175,0.0328,-0.0681,0.0325,-0.3578,0.0346,0.0075,0.0273,-0.4204,0.0541
4688967667098334976,4997.7,25.1,2.228,0.081,-2.2802,0.0189,-2.298,0.0287,0.2461,0.0386,0.1999,0.2827,-0.5134,0.4757,0.3908,0.1203,0.388,0.0571,,,0.1477,0.0553,0.0093,0.0991,0.2744,0.095,0.4498,0.0927,0.1124,0.0726,0.4809,0.1679
4756159617249765632,4018.1,8.2,1.424,0.033,-0.4084,0.0142,-0.4031,0.0115,0.3068,0.0088,0.1877,0.017,0.1607,0.0192,0.3441,0.0157,0.3835,0.0184,0.2367,0.0362,0.2397,0.0216,0.1093,0.0239,0.235,0.0264,-0.0352,0.0247,0.0915,0.0217,,
4756865293243403136,5056.7,21.1,2.494,0.044,-0.6136,0.0139,-0.6029,0.0125,0.2661,0.0142,0.1569,0.0422,0.1184,0.0435,0.3327,0.0596,0.31,0.0245,0.31,0.0425,0.2349,0.0309,0.0971,0.0369,-0.0026,0.0536,-0.1343,0.0365,0.1247,0.0322,0.2325,0.1952
4758954541429068160,3654.8,5.4,0.645,0.039,-1.3514,0.0137,-1.4493,0.0123,-0.0629,0.0118,-0.3456,0.0198,-0.1314,0.0214,-0.1778,0.0147,-0.0652,0.0218,,,0.121,0.0213,0.0885,0.0287,,,,,,,,
4759162246047358976,4980.6,56.4,2.11,0.111,-0.9748,0.0186,-0.9721,0.0267,0.1051,0.0304,-0.4822,0.0687,1.2226,0.0653,0.1259,0.0826,-0.0248,0.0404,0.4945,0.0573,0.1346,0.0475,-0.1352,0.0612,0.1747,0.077,-0.2591,0.0558,0.1801,0.0502,-0.0771,0.231
4759918400809516416,4969.6,13.3,2.463,0.043,-1.4618,0.0103,-1.4794,0.0104,0.2837,0.0152,0.1511,0.0445,-0.273,0.0629,0.6635,0.0465,0.2608,0.0237,-0.2376,0.024,0.2615,0.0241,0.2137,0.0343,-0.4077,0.0406,-0.3051,0.0354,-0.0477,0.0266,-0.8158,0.0926
4762231391020821760,4158.2,7.1,0.226,0.036,-1.2182,0.0115,-1.2213,0.0105,0.0906,0.0109,-0.0059,0.0211,0.5438,0.023,0.1235,0.0169,0.2054,0.0196,-0.2563,0.0243,0.1295,0.0199,0.1483,0.0259,-0.1582,0.0257,-0.3531,0.0278,-0.1032,0.0215,0.3425,0.0404
4762751464317191040,4952.7,17.0,3.159,0.04,-0.6332,0.0125,-0.6338,0.0113,0.2771,0.0125,0.1336,0.0344,-0.0924,0.0365,0.4376,0.0451,0.3486,0.0219,0.1728,0.036,0.2435,0.0266,0.2271,0.0316,0.2332,0.0442,-0.245,0.0318,0.0771,0.0273,-1.2337,0.1464
4766534986907964928,4438.1,8.7,1.951,0.031,-0.5947,0.0107,-0.5939,0.0092,0.2993,0.0086,0.0452,0.0179,0.0495,0.0205,0.3433,0.018,0.3622,0.0163,0.2826,0.0261,0.2347,0.0185,0.1981,0.0211,0.1577,0.0255,-0.1796,0.0222,0.0963,0.0182,-0.258,0.0607
5128466623900719232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190241413398589312,3645.7,4.8,0.568,0.032,-1.0361,0.0122,-1.0372,0.0104,0.1669,0.0088,0.0091,0.0149,-0.0279,0.0166,0.147,0.0121,0.2769,0.0174,,,0.1325,0.0178,0.1407,0.0218,,,,,,,,
5190252099277518848,4387.4,8.9,1.272,0.039,-1.2133,0.0117,-1.2332,0.0109,0.2497,0.0122,-0.3737,0.026,0.1812,0.0277,0.3041,0.0221,0.2392,0.0212,-0.1761,0.0262,0.2477,0.022,0.224,0.029,-0.0236,0.0303,-0.3188,0.0308,0.0137,0.024,-0.2508,0.0548
5190928676886233216,4940.5,10.4,2.406,0.028,-0.5614,0.0079,-0.5465,0.0071,0.2931,0.0078,0.1353,0.0196,0.1063,0.0227,0.5236,0.026,0.3689,0.014,0.3082,0.0199,0.2679,0.016,0.1497,0.0178,0.133,0.0257,-0.1704,0.0187,0.0989,0.0147,-0.47,0.0816
5207761134754242048,4283.4,8.9,1.314,0.035,-0.7427,0.0125,-0.7579,0.0108,0.1475,0.0101,-0.1404,0.0204,0.1962,0.0227,0.171,0.0187,0.1283,0.019,-0.0227,0.0302,0.1139,0.0213,0.1245,0.0254,-0.063,0.0283,-0.2283,0.0266,-0.069,0.0221,-0.0337,0.0589
